 5.25205000e-06  1.61792152e-05  5.25205000e-06  1.34880726e-06  5.25205000e-06  1.61792152e-05  5.25205000e-06 -3.48794943e-01 
 5.45205000e-06  1.61792152e-05  5.45205000e-06  1.34880726e-06  5.45205000e-06  1.61792152e-05  5.45205000e-06 -3.48466926e-01 
 5.65205000e-06  1.61792152e-05  5.65205000e-06  1.34880726e-06  5.65205000e-06  1.61792152e-05  5.65205000e-06 -3.48128599e-01 
 5.85205000e-06  1.61792152e-05  5.85205000e-06  1.34880726e-06  5.85205000e-06  1.61792152e-05  5.85205000e-06 -3.47780085e-01 
 6.05205000e-06  1.61792152e-05  6.05205000e-06  1.34880726e-06  6.05205000e-06  1.61792152e-05  6.05205000e-06 -3.47421508e-01 
 6.25205000e-06  1.61792152e-05  6.25205000e-06  1.34880726e-06  6.25205000e-06  1.61792152e-05  6.25205000e-06 -3.47052989e-01 
 6.45205000e-06  1.61792152e-05  6.45205000e-06  1.34880726e-06  6.45205000e-06  1.61792152e-05  6.45205000e-06 -3.46674647e-01 
 6.65205000e-06  1.61792152e-05  6.65205000e-06  1.34880726e-06  6.65205000e-06  1.61792152e-05  6.65205000e-06 -3.46286601e-01 
 6.85205000e-06  1.61792152e-05  6.85205000e-06  1.34880726e-06  6.85205000e-06  1.61792152e-05  6.85205000e-06 -3.45888969e-01 
 7.05205000e-06  1.61792152e-05  7.05205000e-06  1.34880726e-06  7.05205000e-06  1.61792152e-05  7.05205000e-06 -3.45481866e-01 
 7.25205000e-06  1.61792152e-05  7.25205000e-06  1.34880726e-06  7.25205000e-06  1.61792152e-05  7.25205000e-06 -3.45065405e-01 
 7.45205000e-06  1.61792152e-05  7.45205000e-06  1.34880726e-06  7.45205000e-06  1.61792152e-05  7.45205000e-06 -3.44639700e-01 
 7.50745000e-06  1.61792152e-05  7.50745000e-06  1.34880726e-06  7.50745000e-06  1.61792152e-05  7.50745000e-06 -3.44520160e-01 
 7.57035000e-06  1.61792152e-05  7.57035000e-06  1.34880726e-06  7.57035000e-06  1.61792152e-05  7.57035000e-06 -3.44383590e-01 
 7.69205000e-06  1.61792152e-05  7.69205000e-06  1.34880726e-06  7.69205000e-06  1.61792152e-05  7.69205000e-06 -3.44116808e-01 
 7.89205000e-06  1.61792152e-05  7.89205000e-06  1.34880726e-06  7.89205000e-06  1.61792152e-05  7.89205000e-06 -3.43671156e-01 
 8.09205000e-06  1.61792152e-05  8.09205000e-06  1.34880726e-06  8.09205000e-06  1.61792152e-05  8.09205000e-06 -3.43216612e-01 
 8.29205000e-06  1.61792152e-05  8.29205000e-06  1.34880726e-06  8.29205000e-06  1.61792152e-05  8.29205000e-06 -3.42753282e-01 
 8.49205000e-06  1.61792152e-05  8.49205000e-06  1.34880726e-06  8.49205000e-06  1.61792152e-05  8.49205000e-06 -3.42281273e-01 
 8.69205000e-06  1.61792152e-05  8.69205000e-06  1.34880726e-06  8.69205000e-06  1.61792152e-05  8.69205000e-06 -3.41800690e-01 
 8.89205000e-06  1.61792152e-05  8.89205000e-06  1.34880726e-06  8.89205000e-06  1.61792152e-05  8.89205000e-06 -3.41311634e-01 
 9.09205000e-06  1.61792152e-05  9.09205000e-06  1.34880726e-06  9.09205000e-06  1.61792152e-05  9.09205000e-06 -3.40814209e-01 
 9.29205000e-06  1.61792152e-05  9.29205000e-06  1.34880726e-06  9.29205000e-06  1.61792152e-05  9.29205000e-06 -3.40308516e-01 
 9.49205000e-06  1.61792152e-05  9.49205000e-06  1.34880726e-06  9.49205000e-06  1.61792152e-05  9.49205000e-06 -3.39794653e-01 
 9.69205000e-06  1.61792152e-05  9.69205000e-06  1.34880726e-06  9.69205000e-06  1.61792152e-05  9.69205000e-06 -3.39272719e-01 
 9.89205000e-06  1.61792152e-05  9.89205000e-06  1.34880726e-06  9.89205000e-06  1.61792152e-05  9.89205000e-06 -3.38742812e-01 
 1.00050000e-05  1.61792152e-05  1.00050000e-05  1.34880726e-06  1.00050000e-05  1.61792152e-05  1.00050000e-05 -3.38440060e-01 
 1.00665000e-05  1.61792152e-05  1.00665000e-05  1.34880726e-06  1.00665000e-05  1.61792152e-05  1.00665000e-05 -3.38274165e-01 
 1.01320500e-05  1.61792152e-05  1.01320500e-05  1.34880726e-06  1.01320500e-05  1.61792152e-05  1.01320500e-05 -3.38096533e-01 
 1.03320500e-05  1.61792152e-05  1.03320500e-05  1.34880726e-06  1.03320500e-05  1.61792152e-05  1.03320500e-05 -3.37549420e-01 
 1.05320500e-05  1.61792152e-05  1.05320500e-05  1.34880726e-06  1.05320500e-05  1.61792152e-05  1.05320500e-05 -3.36994637e-01 
 1.07320500e-05  1.61792152e-05  1.07320500e-05  1.34880726e-06  1.07320500e-05  1.61792152e-05  1.07320500e-05 -3.36432276e-01 
 1.09320500e-05  1.61792152e-05  1.09320500e-05  1.34880726e-06  1.09320500e-05  1.61792152e-05  1.09320500e-05 -3.35862427e-01 
 1.11320500e-05  1.61792152e-05  1.11320500e-05  1.34880726e-06  1.11320500e-05  1.61792152e-05  1.11320500e-05 -3.35285182e-01 
 1.13320500e-05  1.61792152e-05  1.13320500e-05  1.34880726e-06  1.13320500e-05  1.61792152e-05  1.13320500e-05 -3.34700628e-01 
 1.15320500e-05  1.61792152e-05  1.15320500e-05  1.34880726e-06  1.15320500e-05  1.61792152e-05  1.15320500e-05 -3.34108855e-01 
 1.17320500e-05  1.61792152e-05  1.17320500e-05  1.34880726e-06  1.17320500e-05  1.61792152e-05  1.17320500e-05 -3.33509949e-01 
 1.19320500e-05  1.61792152e-05  1.19320500e-05  1.34880726e-06  1.19320500e-05  1.61792152e-05  1.19320500e-05 -3.32903995e-01 
 1.21320500e-05  1.61792152e-05  1.21320500e-05  1.34880726e-06  1.21320500e-05  1.61792152e-05  1.21320500e-05 -3.32291079e-01 
 1.23320500e-05  1.61792152e-05  1.23320500e-05  1.34880726e-06  1.23320500e-05  1.61792152e-05  1.23320500e-05 -3.31671284e-01 
 1.25005000e-05  1.61792152e-05  1.25005000e-05  1.34880726e-06  1.25005000e-05  1.61792152e-05  1.25005000e-05 -3.31143985e-01 
 1.25460250e-05  1.61792152e-05  1.25460250e-05  1.34880726e-06  1.25460250e-05  1.61792152e-05  1.25460250e-05 -3.31000657e-01 
 1.25808500e-05  1.61792152e-05  1.25808500e-05  1.34880726e-06  1.25808500e-05  1.61792152e-05  1.25808500e-05 -3.30890781e-01 
 1.27720500e-05  1.61792152e-05  1.27720500e-05  1.34880726e-06  1.27720500e-05  1.61792152e-05  1.27720500e-05 -3.30283926e-01 
 1.29720500e-05  1.61792152e-05  1.29720500e-05  1.34880726e-06  1.29720500e-05  1.61792152e-05  1.29720500e-05 -3.29642669e-01 
 1.31720500e-05  1.61792152e-05  1.31720500e-05  1.34880726e-06  1.31720500e-05  1.61792152e-05  1.31720500e-05 -3.28994874e-01 
 1.33720500e-05  1.61792152e-05  1.33720500e-05  1.34880726e-06  1.33720500e-05  1.61792152e-05  1.33720500e-05 -3.28340620e-01 
 1.35720500e-05  1.61792152e-05  1.35720500e-05  1.34880726e-06  1.35720500e-05  1.61792152e-05  1.35720500e-05 -3.27679983e-01 
 1.37720500e-05  1.61792152e-05  1.37720500e-05  1.34880726e-06  1.37720500e-05  1.61792152e-05  1.37720500e-05 -3.27013041e-01 
 1.39720500e-05  1.61792152e-05  1.39720500e-05  1.34880726e-06  1.39720500e-05  1.61792152e-05  1.39720500e-05 -3.26339870e-01 
 1.41720500e-05  1.61792152e-05  1.41720500e-05  1.34880726e-06  1.41720500e-05  1.61792152e-05  1.41720500e-05 -3.25660544e-01 
 1.43720500e-05  1.61792152e-05  1.43720500e-05  1.34880726e-06  1.43720500e-05  1.61792152e-05  1.43720500e-05 -3.24975137e-01 
 1.45720500e-05  1.61792152e-05  1.45720500e-05  1.34880726e-06  1.45720500e-05  1.61792152e-05  1.45720500e-05 -3.24283722e-01 
 1.47720500e-05  1.61792152e-05  1.47720500e-05  1.34880726e-06  1.47720500e-05  1.61792152e-05  1.47720500e-05 -3.23586371e-01 
 1.49720500e-05  1.61792152e-05  1.49720500e-05  1.34880726e-06  1.49720500e-05  1.61792152e-05  1.49720500e-05 -3.22883157e-01 
 1.50102500e-05  1.61792152e-05  1.50102500e-05  1.34880726e-06  1.50102500e-05  1.61792152e-05  1.50102500e-05 -3.22748181e-01 
 1.50710500e-05  1.61792152e-05  1.50710500e-05  1.34880726e-06  1.50710500e-05  1.61792152e-05  1.50710500e-05 -3.22532917e-01 
 1.52120500e-05  1.61792152e-05  1.52120500e-05  1.34880726e-06  1.52120500e-05  1.61792152e-05  1.52120500e-05 -3.22031657e-01 
 1.54120500e-05  1.61792152e-05  1.54120500e-05  1.34880726e-06  1.54120500e-05  1.61792152e-05  1.54120500e-05 -3.21315787e-01 
 1.56120500e-05  1.61792152e-05  1.56120500e-05  1.34880726e-06  1.56120500e-05  1.61792152e-05  1.56120500e-05 -3.20594275e-01 
 1.58120500e-05  1.61792152e-05  1.58120500e-05  1.34880726e-06  1.58120500e-05  1.61792152e-05  1.58120500e-05 -3.19867188e-01 
 1.60120500e-05  1.61792152e-05  1.60120500e-05  1.34880726e-06  1.60120500e-05  1.61792152e-05  1.60120500e-05 -3.19134594e-01 
 1.62120500e-05  1.61792152e-05  1.62120500e-05  1.34880726e-06  1.62120500e-05  1.61792152e-05  1.62120500e-05 -3.18396559e-01 
 1.64120500e-05  1.61792152e-05  1.64120500e-05  1.34880726e-06  1.64120500e-05  1.61792152e-05  1.64120500e-05 -3.17653148e-01 
 1.66120500e-05  1.61792152e-05  1.66120500e-05  1.34880726e-06  1.66120500e-05  1.61792152e-05  1.66120500e-05 -3.16904425e-01 
 1.68120500e-05  1.61792152e-05  1.68120500e-05  1.34880726e-06  1.68120500e-05  1.61792152e-05  1.68120500e-05 -3.16150453e-01 
 1.70120500e-05  1.61792152e-05  1.70120500e-05  1.34880726e-06  1.70120500e-05  1.61792152e-05  1.70120500e-05 -3.15391297e-01 
 1.72120500e-05  1.61792152e-05  1.72120500e-05  1.34880726e-06  1.72120500e-05  1.61792152e-05  1.72120500e-05 -3.14627018e-01 
 1.74120500e-05  1.61792152e-05  1.74120500e-05  1.34880726e-06  1.74120500e-05  1.61792152e-05  1.74120500e-05 -3.13857678e-01 
 1.75053500e-05  1.61792152e-05  1.75053500e-05  1.34880726e-06  1.75053500e-05  1.61792152e-05  1.75053500e-05 -3.13497066e-01 
 1.75682500e-05  1.61792152e-05  1.75682500e-05  1.34880726e-06  1.75682500e-05  1.61792152e-05  1.75682500e-05 -3.13253342e-01 
 1.76520500e-05  1.61792152e-05  1.76520500e-05  1.34880726e-06  1.76520500e-05  1.61792152e-05  1.76520500e-05 -3.12927873e-01 
 1.78520500e-05  1.61792152e-05  1.78520500e-05  1.34880726e-06  1.78520500e-05  1.61792152e-05  1.78520500e-05 -3.12147610e-01 
 1.80520500e-05  1.61792152e-05  1.80520500e-05  1.34880726e-06  1.80520500e-05  1.61792152e-05  1.80520500e-05 -3.11362477e-01 
 1.82520500e-05  1.61792152e-05  1.82520500e-05  1.34880726e-06  1.82520500e-05  1.61792152e-05  1.82520500e-05 -3.10572532e-01 
 1.84520500e-05  1.61792152e-05  1.84520500e-05  1.34880726e-06  1.84520500e-05  1.61792152e-05  1.84520500e-05 -3.09777834e-01 
 1.86520500e-05  1.61792152e-05  1.86520500e-05  1.34880726e-06  1.86520500e-05  1.61792152e-05  1.86520500e-05 -3.08978438e-01 
 1.88520500e-05  1.61792152e-05  1.88520500e-05  1.34880726e-06  1.88520500e-05  1.61792152e-05  1.88520500e-05 -3.08174402e-01 
 1.90520500e-05  1.61792152e-05  1.90520500e-05  1.34880726e-06  1.90520500e-05  1.61792152e-05  1.90520500e-05 -3.07365780e-01 
 1.92520500e-05  1.61792152e-05  1.92520500e-05  1.34880726e-06  1.92520500e-05  1.61792152e-05  1.92520500e-05 -3.06552628e-01 
 1.94520500e-05  1.61792152e-05  1.94520500e-05  1.34880726e-06  1.94520500e-05  1.61792152e-05  1.94520500e-05 -3.05735001e-01 
 1.96520500e-05  1.61792152e-05  1.96520500e-05  1.34880726e-06  1.96520500e-05  1.61792152e-05  1.96520500e-05 -3.04912950e-01 
 1.98520500e-05  1.61792152e-05  1.98520500e-05  1.34880726e-06  1.98520500e-05  1.61792152e-05  1.98520500e-05 -3.04086530e-01 
 2.00015000e-05  1.61792152e-05  2.00015000e-05  1.34880726e-06  2.00015000e-05  1.61792152e-05  2.00015000e-05 -3.03466167e-01 
 2.00650000e-05  1.61792152e-05  2.00650000e-05  1.34880726e-06  2.00650000e-05  1.61792152e-05  2.00650000e-05 -3.03201855e-01 
 2.00920500e-05  1.61792152e-05  2.00920500e-05  1.34880726e-06  2.00920500e-05  1.61792152e-05  2.00920500e-05 -3.03089132e-01 
 2.02920500e-05  1.61792152e-05  2.02920500e-05  1.34880726e-06  2.02920500e-05  1.61792152e-05  2.02920500e-05 -3.02253282e-01 
 2.04920500e-05  1.61792152e-05  2.04920500e-05  1.34880726e-06  2.04920500e-05  1.61792152e-05  2.04920500e-05 -3.01413228e-01 
 2.06920500e-05  1.61792152e-05  2.06920500e-05  1.34880726e-06  2.06920500e-05  1.61792152e-05  2.06920500e-05 -3.00569020e-01 
 2.08920500e-05  1.61792152e-05  2.08920500e-05  1.34880726e-06  2.08920500e-05  1.61792152e-05  2.08920500e-05 -2.99720707e-01 
 2.10920500e-05  1.61792152e-05  2.10920500e-05  1.34880726e-06  2.10920500e-05  1.61792152e-05  2.10920500e-05 -2.98868339e-01 
 2.12920500e-05  1.61792152e-05  2.12920500e-05  1.34880726e-06  2.12920500e-05  1.61792152e-05  2.12920500e-05 -2.98011963e-01 
 2.14920500e-05  1.61792152e-05  2.14920500e-05  1.34880726e-06  2.14920500e-05  1.61792152e-05  2.14920500e-05 -2.97151629e-01 
 2.16920500e-05  1.61792152e-05  2.16920500e-05  1.34880726e-06  2.16920500e-05  1.61792152e-05  2.16920500e-05 -2.96287383e-01 
 2.18920500e-05  1.61792152e-05  2.18920500e-05  1.34880726e-06  2.18920500e-05  1.61792152e-05  2.18920500e-05 -2.95419271e-01 
 2.20920500e-05  1.61792152e-05  2.20920500e-05  1.34880726e-06  2.20920500e-05  1.61792152e-05  2.20920500e-05 -2.94547341e-01 
 2.22920500e-05  1.61792152e-05  2.22920500e-05  1.34880726e-06  2.22920500e-05  1.61792152e-05  2.22920500e-05 -2.93671638e-01 
 2.24860250e-05  1.61792152e-05  2.24860250e-05  1.34880726e-06  2.24860250e-05  1.61792152e-05  2.24860250e-05 -2.92818753e-01 
 2.25158500e-05  1.61792152e-05  2.25158500e-05  1.34880726e-06  2.25158500e-05  1.61792152e-05  2.25158500e-05 -2.92687308e-01 
 2.25724500e-05  1.61792152e-05  2.25724500e-05  1.34880726e-06  2.25724500e-05  1.61792152e-05  2.25724500e-05 -2.92437634e-01 
 2.27320500e-05  1.61792152e-05  2.27320500e-05  1.34880726e-06  2.27320500e-05  1.61792152e-05  2.27320500e-05 -2.91732030e-01 
 2.29320500e-05  1.61792152e-05  2.29320500e-05  1.34880726e-06  2.29320500e-05  1.61792152e-05  2.29320500e-05 -2.90844552e-01 
 2.31320500e-05  1.61792152e-05  2.31320500e-05  1.34880726e-06  2.31320500e-05  1.61792152e-05  2.31320500e-05 -2.89953487e-01 
 2.33320500e-05  1.61792152e-05  2.33320500e-05  1.34880726e-06  2.33320500e-05  1.61792152e-05  2.33320500e-05 -2.89058877e-01 
 2.35320500e-05  1.61792152e-05  2.35320500e-05  1.34880726e-06  2.35320500e-05  1.61792152e-05  2.35320500e-05 -2.88160764e-01 
 2.37320500e-05  1.61792152e-05  2.37320500e-05  1.34880726e-06  2.37320500e-05  1.61792152e-05  2.37320500e-05 -2.87259190e-01 
 2.39320500e-05  1.61792152e-05  2.39320500e-05  1.34880726e-06  2.39320500e-05  1.61792152e-05  2.39320500e-05 -2.86354197e-01 
 2.41320500e-05  1.61792152e-05  2.41320500e-05  1.34880726e-06  2.41320500e-05  1.61792152e-05  2.41320500e-05 -2.85445826e-01 
 2.43320500e-05  1.61792152e-05  2.43320500e-05  1.34880726e-06  2.43320500e-05  1.61792152e-05  2.43320500e-05 -2.84534115e-01 
 2.45320500e-05  1.61792152e-05  2.45320500e-05  1.34880726e-06  2.45320500e-05  1.61792152e-05  2.45320500e-05 -2.83619106e-01 
 2.47320500e-05  1.61792152e-05  2.47320500e-05  1.34880726e-06  2.47320500e-05  1.61792152e-05  2.47320500e-05 -2.82700838e-01 
 2.49320500e-05  1.61792152e-05  2.49320500e-05  1.34880726e-06  2.49320500e-05  1.61792152e-05  2.49320500e-05 -2.81779349e-01 
 2.50060500e-05  1.61792152e-05  2.50060500e-05  1.34880726e-06  2.50060500e-05  1.61792152e-05  2.50060500e-05 -2.81437590e-01 
 2.50700000e-05  1.61792152e-05  2.50700000e-05  1.34880726e-06  2.50700000e-05  1.61792152e-05  2.50700000e-05 -2.81141896e-01 
 2.51720500e-05  1.61792152e-05  2.51720500e-05  1.34880726e-06  2.51720500e-05  1.61792152e-05  2.51720500e-05 -2.80669365e-01 
 2.53720500e-05  1.61792152e-05  2.53720500e-05  1.34880726e-06  2.53720500e-05  1.61792152e-05  2.53720500e-05 -2.79740926e-01 
 2.55720500e-05  1.61792152e-05  2.55720500e-05  1.34880726e-06  2.55720500e-05  1.61792152e-05  2.55720500e-05 -2.78809387e-01 
 2.57720500e-05  1.61792152e-05  2.57720500e-05  1.34880726e-06  2.57720500e-05  1.61792152e-05  2.57720500e-05 -2.77874785e-01 
 2.59720500e-05  1.61792152e-05  2.59720500e-05  1.34880726e-06  2.59720500e-05  1.61792152e-05  2.59720500e-05 -2.76937157e-01 
 2.61720500e-05  1.61792152e-05  2.61720500e-05  1.34880726e-06  2.61720500e-05  1.61792152e-05  2.61720500e-05 -2.75996540e-01 
 2.63720500e-05  1.61792152e-05  2.63720500e-05  1.34880726e-06  2.63720500e-05  1.61792152e-05  2.63720500e-05 -2.75052967e-01 
 2.65720500e-05  1.61792152e-05  2.65720500e-05  1.34880726e-06  2.65720500e-05  1.61792152e-05  2.65720500e-05 -2.74106476e-01 
 2.67720500e-05  1.61792152e-05  2.67720500e-05  1.34880726e-06  2.67720500e-05  1.61792152e-05  2.67720500e-05 -2.73157099e-01 
 2.69720500e-05  1.61792152e-05  2.69720500e-05  1.34880726e-06  2.69720500e-05  1.61792152e-05  2.69720500e-05 -2.72204873e-01 
 2.71720500e-05  1.61792152e-05  2.71720500e-05  1.34880726e-06  2.71720500e-05  1.61792152e-05  2.71720500e-05 -2.71249830e-01 
 2.73720500e-05  1.61792152e-05  2.73720500e-05  1.34880726e-06  2.73720500e-05  1.61792152e-05  2.73720500e-05 -2.70292003e-01 
 2.75032500e-05  1.61792152e-05  2.75032500e-05  1.34880726e-06  2.75032500e-05  1.61792152e-05  2.75032500e-05 -2.69662174e-01 
 2.75655000e-05  1.61792152e-05  2.75655000e-05  1.34880726e-06  2.75655000e-05  1.61792152e-05  2.75655000e-05 -2.69362929e-01 
 2.76120500e-05  1.61792152e-05  2.76120500e-05  1.34880726e-06  2.76120500e-05  1.61792152e-05  2.76120500e-05 -2.69138985e-01 
 2.78120500e-05  1.61792152e-05  2.78120500e-05  1.34880726e-06  2.78120500e-05  1.61792152e-05  2.78120500e-05 -2.68175152e-01 
 2.80120500e-05  1.61792152e-05  2.80120500e-05  1.34880726e-06  2.80120500e-05  1.61792152e-05  2.80120500e-05 -2.67208640e-01 
 2.82120500e-05  1.61792152e-05  2.82120500e-05  1.34880726e-06  2.82120500e-05  1.61792152e-05  2.82120500e-05 -2.66239482e-01 
 2.84120500e-05  1.61792152e-05  2.84120500e-05  1.34880726e-06  2.84120500e-05  1.61792152e-05  2.84120500e-05 -2.65267708e-01 
 2.86120500e-05  1.61792152e-05  2.86120500e-05  1.34880726e-06  2.86120500e-05  1.61792152e-05  2.86120500e-05 -2.64293349e-01 
 2.88120500e-05  1.61792152e-05  2.88120500e-05  1.34880726e-06  2.88120500e-05  1.61792152e-05  2.88120500e-05 -2.63316437e-01 
 2.90120500e-05  1.61792152e-05  2.90120500e-05  1.34880726e-06  2.90120500e-05  1.61792152e-05  2.90120500e-05 -2.62337002e-01 
 2.92120500e-05  1.61792152e-05  2.92120500e-05  1.34880726e-06  2.92120500e-05  1.61792152e-05  2.92120500e-05 -2.61355072e-01 
 2.94120500e-05  1.61792152e-05  2.94120500e-05  1.34880726e-06  2.94120500e-05  1.61792152e-05  2.94120500e-05 -2.60370679e-01 
 2.96120500e-05  1.61792152e-05  2.96120500e-05  1.34880726e-06  2.96120500e-05  1.61792152e-05  2.96120500e-05 -2.59383851e-01 
 2.98120500e-05  1.61792152e-05  2.98120500e-05  1.34880726e-06  2.98120500e-05  1.61792152e-05  2.98120500e-05 -2.58394617e-01 
 3.00000000e-05  1.61792152e-05  3.00000000e-05  1.34880726e-06  3.00000000e-05  1.61792152e-05  3.00000000e-05 -2.57462817e-01 
 3.00270500e-05  1.61792152e-05  3.00270500e-05  1.34880726e-06  3.00270500e-05  1.61792152e-05  3.00270500e-05 -2.57328540e-01 
 3.00752500e-05  1.61792152e-05  3.00752500e-05  1.34880726e-06  3.00752500e-05  1.61792152e-05  3.00752500e-05 -2.57089167e-01 
 3.02520500e-05  1.61792152e-05  3.02520500e-05  1.34880726e-06  3.02520500e-05  1.61792152e-05  3.02520500e-05 -2.56209973e-01 
 3.04520500e-05  1.61792152e-05  3.04520500e-05  1.34880726e-06  3.04520500e-05  1.61792152e-05  3.04520500e-05 -2.55213230e-01 
 3.06520500e-05  1.61792152e-05  3.06520500e-05  1.34880726e-06  3.06520500e-05  1.61792152e-05  3.06520500e-05 -2.54214198e-01 
 3.08520500e-05  1.61792152e-05  3.08520500e-05  1.34880726e-06  3.08520500e-05  1.61792152e-05  3.08520500e-05 -2.53212904e-01 
 3.10520500e-05  1.61792152e-05  3.10520500e-05  1.34880726e-06  3.10520500e-05  1.61792152e-05  3.10520500e-05 -2.52209376e-01 
 3.12520500e-05  1.61792152e-05  3.12520500e-05  1.34880726e-06  3.12520500e-05  1.61792152e-05  3.12520500e-05 -2.51203639e-01 
 3.14520500e-05  1.61792152e-05  3.14520500e-05  1.34880726e-06  3.14520500e-05  1.61792152e-05  3.14520500e-05 -2.50195720e-01 
 3.16520500e-05  1.61792152e-05  3.16520500e-05  1.34880726e-06  3.16520500e-05  1.61792152e-05  3.16520500e-05 -2.49185645e-01 
 3.18520500e-05  1.61792152e-05  3.18520500e-05  1.34880726e-06  3.18520500e-05  1.61792152e-05  3.18520500e-05 -2.48173438e-01 
 3.20520500e-05  1.61792152e-05  3.20520500e-05  1.34880726e-06  3.20520500e-05  1.61792152e-05  3.20520500e-05 -2.47159126e-01 
 3.22520500e-05  1.61792152e-05  3.22520500e-05  1.34880726e-06  3.22520500e-05  1.61792152e-05  3.22520500e-05 -2.46142732e-01 
