 time                v(vout)             v(vinf)             v(en)               i(L1)              
 2.100000000000e-05  1.159854347748e+01  4.367046522836e-07  1.646298009242e+00 -5.736804387294e-01 
 2.200000000000e-05  1.159725151069e+01  4.254804081912e-07  1.650027679842e+00 -5.445288016555e-01 
 2.300000000000e-05  1.159606212854e+01  4.133281479378e-07  1.653555352203e+00 -5.127922745534e-01 
 2.400000000000e-05  1.159497500121e+01  4.003359292061e-07  1.656865053742e+00 -4.786515988312e-01 
 2.500000000000e-05  1.159399071090e+01  3.865879759091e-07  1.659937496733e+00 -4.422803555342e-01 
 2.600000000000e-05  1.159310576895e+01  3.722014520534e-07  1.662763808482e+00 -4.039298374026e-01 
 2.700000000000e-05  1.159232059626e+01  3.572635757116e-07  1.665325390001e+00 -3.637739534780e-01 
 2.800000000000e-05  1.159163030040e+01  3.419001117016e-07  1.667617519094e+00 -3.220851112703e-01 
 2.900000000000e-05  1.159103380696e+01  3.262125570015e-07  1.669625849951e+00 -2.790614906446e-01 
 3.000000000000e-05  1.159052752831e+01  3.103239826371e-07  1.671341963256e+00 -2.349546097991e-01 
 3.100000000000e-05  1.159010611618e+01  2.943583058732e-07  1.672764889259e+00 -1.900192217303e-01 
 3.200000000000e-05  1.158976679855e+01  2.784414928782e-07  1.673884067821e+00 -1.444926509650e-01 
 3.300000000000e-05  1.158950373926e+01  2.627117647294e-07  1.674699528191e+00 -9.864322699428e-02 
 3.400000000000e-05  1.158931178292e+01  2.473158440136e-07  1.675208291998e+00 -5.274346435434e-02 
 3.500000000000e-05  1.158918273899e+01  2.324539376080e-07  1.675412147809e+00 -7.186579108811e-03 
 3.600000000000e-05  1.158884021658e+01  2.258798787310e-07  1.675352417016e+00  1.918427996969e-02 
 3.700000000000e-05  1.158782993491e+01  2.316906380231e-07  1.675226180589e+00  1.646385372860e-02 
 3.800000000000e-05  1.158659261891e+01  2.404388539554e-07  1.675143140053e+00  7.997579773441e-03 
 3.900000000000e-05  1.158537815349e+01  2.487401703707e-07  1.675109927322e+00  2.298869952629e-03 
 4.000000000000e-05  1.158423381752e+01  2.564300269494e-07  1.675102703745e+00 -5.659598897233e-05 
 4.100000000000e-05  1.158313677469e+01  2.641951790461e-07  1.675104512388e+00 -5.035104819855e-04 
 4.200000000000e-05  1.158205883605e+01  2.726871167276e-07  1.675106765504e+00 -3.115927138937e-04 
 4.300000000000e-05  1.158098459514e+01  2.822703538768e-07  1.675107431180e+00 -6.660493315672e-05 
 4.400000000000e-05  1.157990880037e+01  2.931867029431e-07  1.675106785987e+00  7.107215757908e-05 
 4.500000000000e-05  1.157883110468e+01  3.055931467674e-07  1.675105545959e+00  1.192299577767e-04 
 4.600000000000e-05  1.157775235768e+01  3.197266450591e-07  1.675104141159e+00  1.230390594802e-04 
 4.700000000000e-05  1.157667333815e+01  3.358056075078e-07  1.675102758828e+00  1.155683113318e-04 
 4.800000000000e-05  1.157559438349e+01  3.541075501453e-07  1.675101425611e+00  1.089623334005e-04 
 4.900000000000e-05  1.157451559437e+01  3.750303463094e-07  1.675100125929e+00  1.057883966136e-04 
 5.000000000000e-05  1.157343695795e+01  3.989236604607e-07  1.675098838930e+00  1.048757883027e-04 
 5.100000000000e-05  1.157235844979e+01  4.263462361366e-07  1.675097554425e+00  1.049351180373e-04 
 5.200000000000e-05  1.157128004854e+01  4.578193653877e-07  1.675096268887e+00  1.051664602691e-04 
 5.300000000000e-05  1.157020174667e+01  4.939882192655e-07  1.675094981582e+00  1.053259779735e-04 
 5.400000000000e-05  1.156912354439e+01  5.357562348799e-07  1.675093694204e+00  1.053864461380e-04 
 5.500000000000e-05  1.156804543995e+01  5.839107635384e-07  1.675092406189e+00  1.053920703587e-04 
 5.600000000000e-05  1.156696743621e+01  6.397142263976e-07  1.675091118367e+00  1.053778427543e-04 
 5.700000000000e-05  1.156588953267e+01  7.044276914414e-07  1.675089830680e+00  1.053619966435e-04 
 5.800000000000e-05  1.156481172962e+01  7.796322297435e-07  1.675088542768e+00  1.053490961783e-04 
 5.900000000000e-05  1.156373402715e+01  8.672504750379e-07  1.675087255444e+00  1.053388334666e-04 
 6.000000000000e-05  1.156265642497e+01  9.694842117580e-07  1.675085967764e+00  1.053298573767e-04 
 6.100000000000e-05  1.156157892406e+01  1.089248636721e-06  1.675084680378e+00  1.053212445160e-04 
 6.200000000000e-05  1.156050152215e+01  1.229296608987e-06  1.675083392980e+00  1.053126092407e-04 
 6.300000000000e-05  1.155942422156e+01  1.394078879579e-06  1.675082105472e+00  1.053038778029e-04 
 6.400000000000e-05  1.155834702160e+01  1.588163362393e-06  1.675080818475e+00  1.052950804534e-04 
 6.500000000000e-05  1.155726992086e+01  1.816669368861e-06  1.675079531107e+00  1.052862557623e-04 
 6.600000000000e-05  1.155619292151e+01  2.087310261671e-06  1.675078244034e+00  1.052774258967e-04 
 6.700000000000e-05  1.155511602187e+01  2.407571274279e-06  1.675076956895e+00  1.052685989482e-04 
 6.800000000000e-05  1.155403922330e+01  2.788390861591e-06  1.675075669706e+00  1.052597757315e-04 
 6.900000000000e-05  1.155296252466e+01  3.241275033842e-06  1.675074383022e+00  1.052509549271e-04 
 7.000000000000e-05  1.155188592609e+01  3.781027016422e-06  1.675073095940e+00  1.052421355586e-04 
 7.100000000000e-05  1.155080942862e+01  4.427077565834e-06  1.675071809246e+00  1.052333170671e-04 
 7.200000000000e-05  1.154973303049e+01  5.199376109174e-06  1.675070522332e+00  1.052244993504e-04 
 7.300000000000e-05  1.154865673371e+01  6.128320070429e-06  1.675069235603e+00  1.052156823738e-04 
 7.400000000000e-05  1.154758053666e+01  7.244716842841e-06  1.675067949094e+00  1.052068661887e-04 
 7.500000000000e-05  1.154650443951e+01  8.589278783708e-06  1.675066662261e+00  1.051980508574e-04 
 7.600000000000e-05  1.154542844364e+01  1.021699579251e-05  1.675065375947e+00  1.051892363640e-04 
 7.700000000000e-05  1.154435254683e+01  1.218266980570e-05  1.675064089315e+00  1.051804227438e-04 
 7.800000000000e-05  1.154327675159e+01  1.457420293209e-05  1.675062802997e+00  1.051716099971e-04 
 7.900000000000e-05  1.154220105527e+01  1.747385698146e-05  1.675061516578e+00  1.051627981285e-04 
 8.000000000000e-05  1.154112545997e+01  2.101283209389e-05  1.675060230197e+00  1.051539872001e-04 
 8.100000000000e-05  1.154004996469e+01  2.533211936853e-05  1.675058944168e+00  1.051451771274e-04 
 8.200000000000e-05  1.153897456972e+01  3.061674912030e-05  1.675057657717e+00  1.051363680410e-04 
 8.300000000000e-05  1.153789927502e+01  3.709807650158e-05  1.675056371879e+00  1.051275599015e-04 
 8.400000000000e-05  1.153682408042e+01  4.505809392262e-05  1.675055085707e+00  1.051187527946e-04 
 8.500000000000e-05  1.153574898671e+01  5.487387562580e-05  1.675053799772e+00  1.051099467356e-04 
 8.600000000000e-05  1.153467399262e+01  6.696836231730e-05  1.675052513931e+00  1.051011418185e-04 
 8.700000000000e-05  1.153359909800e+01  8.188538647479e-05  1.675051227763e+00  1.050923380209e-04 
 8.800000000000e-05  1.153252430488e+01  1.004073319654e-04  1.675049942281e+00  1.050835355998e-04 
 8.900000000000e-05  1.153144961050e+01  1.233004658559e-04  1.675048656496e+00  1.050747345279e-04 
 9.000000000000e-05  1.153037501741e+01  1.518033142738e-04  1.675047370847e+00  1.050659350335e-04 
 9.100000000000e-05  1.152930052366e+01  1.871813996549e-04  1.675046085128e+00  1.050571372843e-04 
 9.200000000000e-05  1.152822613058e+01  2.312775746007e-04  1.675044799574e+00  1.050483415073e-04 
 9.300000000000e-05  1.152715183773e+01  2.862524666225e-04  1.675043514330e+00  1.050395480234e-04 
 9.400000000000e-05  1.152607764433e+01  3.546823606568e-04  1.675042228657e+00  1.050307571987e-04 
 9.500000000000e-05  1.152500355194e+01  4.402029426046e-04  1.675040943555e+00  1.050219693614e-04 
 9.600000000000e-05  1.152392955868e+01  5.465661633102e-04  1.675039658360e+00  1.050131851401e-04 
 9.700000000000e-05  1.152285566623e+01  6.792747831127e-04  1.675038373117e+00  1.050044052792e-04 
 9.800000000000e-05  1.152178187381e+01  8.442928724417e-04  1.675037088308e+00  1.049956304169e-04 
 9.900000000000e-05  1.152070818077e+01  1.048637927581e-03  1.675035803245e+00  1.049868614708e-04 
 1.000000000000e-04  1.151963458892e+01  1.293385837377e-03  1.675034518507e+00  1.049780985771e-04 
 1.010000000000e-04  1.151856109578e+01  1.449403493532e-03  1.675033233603e+00  1.049693066250e-04 
 1.020000000000e-04  1.151748770407e+01  1.612566786513e-03  1.675031948735e+00  1.049604941730e-04 
 1.030000000000e-04  1.151641441164e+01  1.791868426931e-03  1.675030664234e+00  1.049516927759e-04 
 1.040000000000e-04  1.151534121858e+01  1.988498056835e-03  1.675029379450e+00  1.049429054299e-04 
 1.050000000000e-04  1.151426812620e+01  2.203943800975e-03  1.675028095056e+00  1.049341270616e-04 
 1.060000000000e-04  1.151319513385e+01  2.439295120345e-03  1.675026810425e+00  1.049253531421e-04 
 1.070000000000e-04  1.151212224148e+01  2.695799208270e-03  1.675025526118e+00  1.049165811708e-04 
 1.080000000000e-04  1.151104944906e+01  2.974624701436e-03  1.675024241935e+00  1.049078107238e-04 
 1.090000000000e-04  1.150997675681e+01  3.276964953419e-03  1.675022957618e+00  1.048990417784e-04 
 1.100000000000e-04  1.150890416489e+01  3.603982704930e-03  1.675021673611e+00  1.048902744046e-04 
 1.110000000000e-04  1.150783167173e+01  3.956252796380e-03  1.675020389357e+00  1.048815086711e-04 
 1.120000000000e-04  1.150675927986e+01  4.335424528270e-03  1.675019105602e+00  1.048727446898e-04 
 1.130000000000e-04  1.150568698642e+01  4.741536003994e-03  1.675017821693e+00  1.048639822899e-04 
 1.140000000000e-04  1.150461479408e+01  5.176003301466e-03  1.675016537945e+00  1.048552213774e-04 
 1.150000000000e-04  1.150354270146e+01  5.639103501181e-03  1.675015254378e+00  1.048464618515e-04 
 1.160000000000e-04  1.150247070817e+01  6.131145170718e-03  1.675013970486e+00  1.048377036495e-04 
 1.170000000000e-04  1.150139881565e+01  6.652961449674e-03  1.675012687325e+00  1.048289466970e-04 
 1.180000000000e-04  1.150032702210e+01  7.204192807063e-03  1.675011403788e+00  1.048201908495e-04 
 1.190000000000e-04  1.149925532932e+01  7.785509867395e-03  1.675010120599e+00  1.048114360081e-04 
 1.200000000000e-04  1.149818373600e+01  8.396484434187e-03  1.675008837455e+00  1.048026820370e-04 
 1.210000000000e-04  1.149711224216e+01  9.036962124302e-03  1.675007554034e+00  1.047939288677e-04 
 1.220000000000e-04  1.149604084893e+01  9.707091888091e-03  1.675006271340e+00  1.047851764100e-04 
 1.230000000000e-04  1.149496955468e+01  1.040602176933e-02  1.675004988195e+00  1.047764245965e-04 
 1.240000000000e-04  1.149389836145e+01  1.113395173583e-02  1.675003705426e+00  1.047676732743e-04 
 1.250000000000e-04  1.149282726663e+01  1.188961329553e-02  1.675002422583e+00  1.047589224441e-04 
 1.260000000000e-04  1.149175627239e+01  1.267310271854e-02  1.675001139912e+00  1.047501720253e-04 
 1.270000000000e-04  1.149068537852e+01  1.348372664385e-02  1.674999857660e+00  1.047414219524e-04 
 1.280000000000e-04  1.148961458312e+01  1.432032225864e-02  1.674998574878e+00  1.047326722696e-04 
 1.290000000000e-04  1.148854388815e+01  1.518274829607e-02  1.674997292722e+00  1.047239227438e-04 
 1.300000000000e-04  1.148747329300e+01  1.607011558007e-02  1.674996010450e+00  1.047151735069e-04 
 1.310000000000e-04  1.148640279767e+01  1.698170746591e-02  1.674994727995e+00  1.047064245112e-04 
 1.320000000000e-04  1.148533240202e+01  1.791677271304e-02  1.674993446222e+00  1.046976757574e-04 
 1.330000000000e-04  1.148426210619e+01  1.887458267160e-02  1.674992164095e+00  1.046889272136e-04 
 1.340000000000e-04  1.148319191073e+01  1.985454879751e-02  1.674990882218e+00  1.046801788387e-04 
 1.350000000000e-04  1.148212181367e+01  2.085548709606e-02  1.674989600326e+00  1.046714306633e-04 
 1.360000000000e-04  1.148105181769e+01  2.187729102974e-02  1.674988318503e+00  1.046626827183e-04 
 1.370000000000e-04  1.147998192069e+01  2.291880052738e-02  1.674987036925e+00  1.046539350391e-04 
 1.380000000000e-04  1.147891212287e+01  2.397937196979e-02  1.674985755148e+00  1.046451875972e-04 
 1.390000000000e-04  1.147784242564e+01  2.505861999054e-02  1.674984473777e+00  1.046364403071e-04 
 1.400000000000e-04  1.147677282730e+01  2.615555994020e-02  1.674983192203e+00  1.046276933272e-04 
 1.410000000000e-04  1.147570332959e+01  2.726989882760e-02  1.674981910902e+00  1.046189466179e-04 
 1.420000000000e-04  1.147463393055e+01  2.840067350059e-02  1.674980629552e+00  1.046102002127e-04 
 1.430000000000e-04  1.147356463191e+01  2.954760154451e-02  1.674979348331e+00  1.046014541159e-04 
 1.440000000000e-04  1.147249543282e+01  3.070997085212e-02  1.674978067319e+00  1.045927083535e-04 
 1.450000000000e-04  1.147142633288e+01  3.188716964671e-02  1.674976786103e+00  1.045839629347e-04 
 1.460000000000e-04  1.147035733327e+01  3.307887871331e-02  1.674975505260e+00  1.045752178834e-04 
 1.470000000000e-04  1.146928843247e+01  3.428436319019e-02  1.674974224248e+00  1.045664732224e-04 
 1.480000000000e-04  1.146821963234e+01  3.550340635081e-02  1.674972943347e+00  1.045577289533e-04 
 1.490000000000e-04  1.146715093130e+01  3.673533766427e-02  1.674971662781e+00  1.045489850974e-04 
 1.500000000000e-04  1.146608232912e+01  3.797968513721e-02  1.674970381753e+00  1.045402416845e-04 
 1.510000000000e-04  1.146501382781e+01  3.923629664713e-02  1.674969101486e+00  1.045314987007e-04 
 1.520000000000e-04  1.146394542469e+01  4.050443291332e-02  1.674967820833e+00  1.045227562477e-04 
 1.530000000000e-04  1.146287712190e+01  4.178397691897e-02  1.674966540249e+00  1.045140141803e-04 
 1.540000000000e-04  1.146180891853e+01  4.307444753913e-02  1.674965260066e+00  1.045052726693e-04 
 1.550000000000e-04  1.146074081499e+01  4.437553425953e-02  1.674963979576e+00  1.044965316725e-04 
 1.560000000000e-04  1.145967281070e+01  4.568685784364e-02  1.674962699530e+00  1.044877911590e-04 
 1.570000000000e-04  1.145860490597e+01  4.700811674127e-02  1.674961419185e+00  1.044790512534e-04 
 1.580000000000e-04  1.145753710150e+01  4.833908288741e-02  1.674960139166e+00  1.044703118046e-04 
 1.590000000000e-04  1.145646939506e+01  4.967925456625e-02  1.674958859029e+00  1.044615729478e-04 
 1.600000000000e-04  1.145540178934e+01  5.102858098949e-02  1.674957579023e+00  1.044528346569e-04 
 1.610000000000e-04  1.145433428305e+01  5.238670662715e-02  1.674956299361e+00  1.044440970048e-04 
 1.620000000000e-04  1.145326687523e+01  5.375327979944e-02  1.674955019356e+00  1.044353600087e-04 
 1.630000000000e-04  1.145219956800e+01  5.512824485421e-02  1.674953739722e+00  1.044266234347e-04 
 1.640000000000e-04  1.145113235925e+01  5.651118581157e-02  1.674952459956e+00  1.044178875601e-04 
 1.650000000000e-04  1.145006525100e+01  5.790205166699e-02  1.674951180306e+00  1.044091522764e-04 
 1.660000000000e-04  1.144899824162e+01  5.930049734496e-02  1.674949900934e+00  1.044004176451e-04 
 1.670000000000e-04  1.144793133126e+01  6.070632984987e-02  1.674948621287e+00  1.043916836672e-04 
 1.680000000000e-04  1.144686452106e+01  6.211944294065e-02  1.674947342024e+00  1.043829503038e-04 
 1.690000000000e-04  1.144579780964e+01  6.353954274270e-02  1.674946062486e+00  1.043742176260e-04 
 1.700000000000e-04  1.144473119834e+01  6.496655521233e-02  1.674944783300e+00  1.043654855663e-04 
 1.710000000000e-04  1.144366468603e+01  6.640022525023e-02  1.674943504220e+00  1.043567541929e-04 
 1.720000000000e-04  1.144259827279e+01  6.784039214963e-02  1.674942224790e+00  1.043480234839e-04 
 1.730000000000e-04  1.144153195999e+01  6.928699247867e-02  1.674940946005e+00  1.043392934520e-04 
 1.740000000000e-04  1.144046574516e+01  7.073971123045e-02  1.674939666793e+00  1.043305641374e-04 
 1.750000000000e-04  1.143939963111e+01  7.219858764625e-02  1.674938388011e+00  1.043218354416e-04 
 1.760000000000e-04  1.143833361495e+01  7.366329968412e-02  1.674937109081e+00  1.043131074649e-04 
 1.770000000000e-04  1.143726769886e+01  7.513385111866e-02  1.674935830331e+00  1.043043802206e-04 
 1.780000000000e-04  1.143620188217e+01  7.661006900530e-02  1.674934551651e+00  1.042956536174e-04 
 1.790000000000e-04  1.143513616472e+01  7.809181752167e-02  1.674933272762e+00  1.042869278192e-04 
 1.800000000000e-04  1.143407054666e+01  7.957899543759e-02  1.674931994371e+00  1.042782025945e-04 
 1.810000000000e-04  1.143300502770e+01  8.107146748891e-02  1.674930715777e+00  1.042694781511e-04 
 1.820000000000e-04  1.143193960879e+01  8.256917542913e-02  1.674929437166e+00  1.042607544366e-04 
 1.830000000000e-04  1.143087428860e+01  8.407194567760e-02  1.674928158952e+00  1.042520314490e-04 
 1.840000000000e-04  1.142980906711e+01  8.557967256185e-02  1.674926880387e+00  1.042433091765e-04 
 1.850000000000e-04  1.142874394598e+01  8.709234849958e-02  1.674925602337e+00  1.042345875967e-04 
 1.860000000000e-04  1.142767892287e+01  8.860975939110e-02  1.674924323959e+00  1.042258668195e-04 
 1.870000000000e-04  1.142661400025e+01  9.013193623834e-02  1.674923045782e+00  1.042171467168e-04 
 1.880000000000e-04  1.142554917580e+01  9.165867936027e-02  1.674921767652e+00  1.042084273735e-04 
 1.890000000000e-04  1.142448445114e+01  9.318998366778e-02  1.674920489656e+00  1.041997087342e-04 
 1.900000000000e-04  1.142341982610e+01  9.472575833567e-02  1.674919211931e+00  1.041909908768e-04 
 1.910000000000e-04  1.142235529928e+01  9.626586123048e-02  1.674917933910e+00  1.041822737623e-04 
 1.920000000000e-04  1.142129087250e+01  9.781029962411e-02  1.674916656116e+00  1.041735573676e-04 
 1.930000000000e-04  1.142022654431e+01  9.935893407153e-02  1.674915378366e+00  1.041648417224e-04 
 1.940000000000e-04  1.141916231579e+01  1.009117451521e-01  1.674914100600e+00  1.041561268519e-04 
 1.950000000000e-04  1.141809818637e+01  1.024686387303e-01  1.674912823151e+00  1.041474126950e-04 
 1.960000000000e-04  1.141703415575e+01  1.040295348935e-01  1.674911545514e+00  1.041386993867e-04 
 1.970000000000e-04  1.141597022520e+01  1.055944246333e-01  1.674910268047e+00  1.041299867278e-04 
 1.980000000000e-04  1.141490639248e+01  1.071631520570e-01  1.674908990555e+00  1.041212748368e-04 
 1.990000000000e-04  1.141384266026e+01  1.087357717525e-01  1.674907713047e+00  1.041125637642e-04 
 2.000000000000e-04  1.141277902643e+01  1.103121380550e-01  1.674906435986e+00  1.041038534188e-04 
 2.010000000000e-04  1.141171549108e+01  1.118921997694e-01  1.674905158464e+00  1.040951438635e-04 
 2.020000000000e-04  1.141065205561e+01  1.134759581800e-01  1.674903881564e+00  1.040864350237e-04 
 2.030000000000e-04  1.140958871903e+01  1.150633200239e-01  1.674902604236e+00  1.040777269994e-04 
 2.040000000000e-04  1.140852548182e+01  1.166542583430e-01  1.674901327332e+00  1.040690196913e-04 
 2.050000000000e-04  1.140746234332e+01  1.182486967695e-01  1.674900050347e+00  1.040603131958e-04 
 2.060000000000e-04  1.140639930435e+01  1.198466174282e-01  1.674898773244e+00  1.040516074494e-04 
 2.070000000000e-04  1.140533636459e+01  1.214479635766e-01  1.674897496649e+00  1.040429024962e-04 
 2.080000000000e-04  1.140427352289e+01  1.230526500682e-01  1.674896219585e+00  1.040341983121e-04 
 2.090000000000e-04  1.140321078146e+01  1.246607114796e-01  1.674894943098e+00  1.040254948685e-04 
 2.100000000000e-04  1.140214813783e+01  1.262720195691e-01  1.674893666351e+00  1.040167922072e-04 
 2.110000000000e-04  1.140108559423e+01  1.278866131153e-01  1.674892389629e+00  1.040080903333e-04 
 2.120000000000e-04  1.140002314939e+01  1.295044063329e-01  1.674891113326e+00  1.039993892395e-04 
 2.130000000000e-04  1.139896080293e+01  1.311253488003e-01  1.674889836526e+00  1.039906889183e-04 
 2.140000000000e-04  1.139789855650e+01  1.327494588039e-01  1.674888560436e+00  1.039819893459e-04 
 2.150000000000e-04  1.139683640790e+01  1.343766295038e-01  1.674887283890e+00  1.039732906284e-04 
 2.160000000000e-04  1.139577435919e+01  1.360068895488e-01  1.674886007623e+00  1.039645926175e-04 
 2.170000000000e-04  1.139471240916e+01  1.376401687561e-01  1.674884731586e+00  1.039558953854e-04 
 2.180000000000e-04  1.139365055784e+01  1.392764330104e-01  1.674883455205e+00  1.039471989764e-04 
 2.190000000000e-04  1.139258880602e+01  1.409156761420e-01  1.674882179335e+00  1.039385033166e-04 
 2.200000000000e-04  1.139152715257e+01  1.425578317025e-01  1.674880903137e+00  1.039298084860e-04 
 2.210000000000e-04  1.139046559908e+01  1.442029170992e-01  1.674879627152e+00  1.039211143748e-04 
 2.220000000000e-04  1.138940414308e+01  1.458508284736e-01  1.674878351287e+00  1.039124210643e-04 
 2.230000000000e-04  1.138834278686e+01  1.475016070187e-01  1.674877075307e+00  1.039037285603e-04 
 2.240000000000e-04  1.138728152991e+01  1.491552070643e-01  1.674875799810e+00  1.038950368408e-04 
 2.250000000000e-04  1.138622037060e+01  1.508115553008e-01  1.674874523925e+00  1.038863459308e-04 
 2.260000000000e-04  1.138515931111e+01  1.524706879033e-01  1.674873248356e+00  1.038776557404e-04 
 2.270000000000e-04  1.138409835014e+01  1.541325394486e-01  1.674871972744e+00  1.038689663792e-04 
 2.280000000000e-04  1.138303748839e+01  1.557971095505e-01  1.674870696993e+00  1.038602777828e-04 
 2.290000000000e-04  1.138197672527e+01  1.574643532345e-01  1.674869421859e+00  1.038515899932e-04 
 2.300000000000e-04  1.138091606085e+01  1.591342484102e-01  1.674868146352e+00  1.038429029912e-04 
 2.310000000000e-04  1.137985549603e+01  1.608067978515e-01  1.674866871090e+00  1.038342167571e-04 
 2.320000000000e-04  1.137879502888e+01  1.624819253012e-01  1.674865595740e+00  1.038255313435e-04 
 2.330000000000e-04  1.137773466178e+01  1.641596728523e-01  1.674864320458e+00  1.038168466909e-04 
 2.340000000000e-04  1.137667439282e+01  1.658399689512e-01  1.674863045479e+00  1.038081628375e-04 
 2.350000000000e-04  1.137561422224e+01  1.675227971637e-01  1.674861770219e+00  1.037994797798e-04 
 2.360000000000e-04  1.137455415139e+01  1.692081734935e-01  1.674860495362e+00  1.037907975045e-04 
 2.370000000000e-04  1.137349417828e+01  1.708960250288e-01  1.674859220215e+00  1.037821160430e-04 
 2.380000000000e-04  1.137243430515e+01  1.725863906242e-01  1.674857945450e+00  1.037734353334e-04 
 2.390000000000e-04  1.137137452924e+01  1.742791880997e-01  1.674856670520e+00  1.037647554091e-04 
 2.400000000000e-04  1.137031485352e+01  1.759744511515e-01  1.674855395685e+00  1.037560763347e-04 
 2.410000000000e-04  1.136925527605e+01  1.776721353684e-01  1.674854121181e+00  1.037473980298e-04 
 2.420000000000e-04  1.136819579713e+01  1.793722218038e-01  1.674852846286e+00  1.037387205378e-04 
 2.430000000000e-04  1.136713641735e+01  1.810747090591e-01  1.674851571932e+00  1.037300437408e-04 
 2.440000000000e-04  1.136607713583e+01  1.827795578914e-01  1.674850297242e+00  1.037213677982e-04 
 2.450000000000e-04  1.136501795391e+01  1.844867835288e-01  1.674849022877e+00  1.037126926699e-04 
 2.460000000000e-04  1.136395887013e+01  1.861963353925e-01  1.674847748556e+00  1.037040183289e-04 
 2.470000000000e-04  1.136289988427e+01  1.879081912804e-01  1.674846473893e+00  1.036953447878e-04 
 2.480000000000e-04  1.136184099853e+01  1.896223888436e-01  1.674845199943e+00  1.036866720097e-04 
 2.490000000000e-04  1.136078221000e+01  1.913388434704e-01  1.674843925607e+00  1.036780000143e-04 
 2.500000000000e-04  1.135972352113e+01  1.930575987356e-01  1.674842651418e+00  1.036693288567e-04 
 2.510000000000e-04  1.135866493036e+01  1.947786023829e-01  1.674841377368e+00  1.036606584767e-04 
 2.520000000000e-04  1.135760643873e+01  1.965018642957e-01  1.674840103223e+00  1.036519889011e-04 
 2.530000000000e-04  1.135654804566e+01  1.982273580235e-01  1.674838829500e+00  1.036433200841e-04 
 2.540000000000e-04  1.135548975084e+01  1.999550618403e-01  1.674837555539e+00  1.036346521200e-04 
 2.550000000000e-04  1.135443155547e+01  2.016849902584e-01  1.674836281673e+00  1.036259848838e-04 
 2.560000000000e-04  1.135337345731e+01  2.034170850767e-01  1.674835007843e+00  1.036173184489e-04 
 2.570000000000e-04  1.135231545916e+01  2.051513783282e-01  1.674833734015e+00  1.036086528552e-04 
 2.580000000000e-04  1.135125755931e+01  2.068878375906e-01  1.674832460611e+00  1.035999880328e-04 
 2.590000000000e-04  1.135019975720e+01  2.086264314938e-01  1.674831186895e+00  1.035913240451e-04 
 2.600000000000e-04  1.134914205487e+01  2.103671935363e-01  1.674829913433e+00  1.035826607869e-04 
 2.610000000000e-04  1.134808444986e+01  2.121100575626e-01  1.674828639870e+00  1.035739983464e-04 
 2.620000000000e-04  1.134702694467e+01  2.138550666250e-01  1.674827366561e+00  1.035653367312e-04 
 2.630000000000e-04  1.134596953735e+01  2.156021670954e-01  1.674826093274e+00  1.035566759206e-04 
 2.640000000000e-04  1.134491222803e+01  2.173513502186e-01  1.674824819856e+00  1.035480158977e-04 
 2.650000000000e-04  1.134385501791e+01  2.191026316028e-01  1.674823546761e+00  1.035393566054e-04 
 2.660000000000e-04  1.134279790607e+01  2.208559796639e-01  1.674822273390e+00  1.035306981560e-04 
