 time                v(vout)             v(vinf)             v(en)               i(L1)              
 0.000000000000e+00  5.104999561610e+00 -3.667488807583e-07  4.120632817368e-05 -6.037074536623e-07 
 2.300000000000e-05  4.667935173721e+00  4.759427344747e-01  5.630096628908e-02 -9.614765884245e+00 
 2.400000000000e-05  4.644741900553e+00  4.941234359578e-01  5.643276479544e-02 -9.949006272909e+00 
 2.500000000000e-05  4.621207996548e+00  5.120133058492e-01  5.655642391328e-02 -1.027661620127e+01 
 2.600000000000e-05  4.597342394776e+00  5.296137596895e-01  5.667275130451e-02 -1.059764106538e+01 
 2.700000000000e-05  4.573153949856e+00  5.469262375982e-01  5.678244000776e-02 -1.091212663284e+01 
 2.800000000000e-05  4.548651437630e+00  5.639522038874e-01  5.688608902043e-02 -1.122011903337e+01 
 2.900000000000e-05  4.523843554869e+00  5.806931466451e-01  5.698421947964e-02 -1.152166474906e+01 
 3.000000000000e-05  4.498738918995e+00  5.971505772931e-01  5.707728752348e-02 -1.181681060421e+01 
 3.100000000000e-05  4.473346067833e+00  6.133260301271e-01  5.716569461206e-02 -1.210560375490e+01 
 3.200000000000e-05  4.447673459377e+00  6.292210618408e-01  5.724979588780e-02 -1.238809167838e+01 
 3.300000000000e-05  4.421729471578e+00  6.448372510382e-01  5.732990700253e-02 -1.266432216229e+01 
 3.400000000000e-05  4.395522402150e+00  6.601761977371e-01  5.740630973568e-02 -1.293434329376e+01 
 3.500000000000e-05  4.369060468393e+00  6.752395228653e-01  5.747925665235e-02 -1.319820344850e+01 
 3.600000000000e-05  4.342351807039e+00  6.900288677518e-01  5.754897498985e-02 -1.345595127974e+01 
 3.700000000000e-05  4.315404474104e+00  7.045458936139e-01  5.761566992023e-02 -1.370763570727e+01 
 3.800000000000e-05  4.288226444771e+00  7.187922810425e-01  5.767952730664e-02 -1.395330590637e+01 
 3.900000000000e-05  4.260825613275e+00  7.327697294856e-01  5.774071604293e-02 -1.419301129685e+01 
 4.000000000000e-05  4.233209792812e+00  7.464799567315e-01  5.779939005105e-02 -1.442680153207e+01 
 4.100000000000e-05  4.205386715462e+00  7.599246983919e-01  5.785568999316e-02 -1.465472648802e+01 
 4.200000000000e-05  4.177364032126e+00  7.731057073864e-01  5.790974474719e-02 -1.487683625248e+01 
 4.300000000000e-05  4.149149312476e+00  7.860247534281e-01  5.796167268285e-02 -1.509318111420e+01 
 4.400000000000e-05  4.120750044925e+00  7.986836225113e-01  5.801158277009e-02 -1.530381155218e+01 
 4.500000000000e-05  4.092173636605e+00  8.110841164014e-01  5.805957554573e-02 -1.550877822505e+01 
 4.600000000000e-05  4.063427413359e+00  8.232280521273e-01  5.810574395851e-02 -1.570813196052e+01 
 4.700000000000e-05  4.034518619757e+00  8.351172614774e-01  5.815017411266e-02 -1.590192374490e+01 
 4.800000000000e-05  4.005454419109e+00  8.467535904982e-01  5.819294592096e-02 -1.609020471272e+01 
 4.900000000000e-05  3.976241893503e+00  8.581388989966e-01  5.823413368328e-02 -1.627302613651e+01 
 5.000000000000e-05  3.946888043855e+00  8.692750600459e-01  5.827380659856e-02 -1.645043941662e+01 
 5.100000000000e-05  3.917399789965e+00  8.801639594957e-01  5.831202922037e-02 -1.662249607114e+01 
 5.200000000000e-05  3.887783970593e+00  8.908074954860e-01  5.834886186194e-02 -1.678924772598e+01 
 5.300000000000e-05  3.858047343542e+00  9.012075779646e-01  5.838436095932e-02 -1.695074610503e+01 
 5.400000000000e-05  3.828196585757e+00  9.113661282102e-01  5.841857939531e-02 -1.710704302043e+01 
 5.500000000000e-05  3.798238293432e+00  9.212850783582e-01  5.845156679125e-02 -1.725819036295e+01 
 5.600000000000e-05  3.768178982133e+00  9.309663709328e-01  5.848336976902e-02 -1.740424009251e+01 
 5.700000000000e-05  3.738025086927e+00  9.404119583818e-01  5.851403218754e-02 -1.754524422881e+01 
 5.800000000000e-05  3.707782962530e+00  9.496238026175e-01  5.854359535633e-02 -1.768125484202e+01 
 5.900000000000e-05  3.677458883457e+00  9.586038745616e-01  5.857209822881e-02 -1.781232404372e+01 
 6.000000000000e-05  3.647059044189e+00  9.673541536949e-01  5.859957757788e-02 -1.793850397778e+01 
 6.100000000000e-05  3.616589559351e+00  9.758766276119e-01  5.862606815512e-02 -1.805984681154e+01 
 6.200000000000e-05  3.586056463894e+00  9.841732915802e-01  5.865160283628e-02 -1.817640472697e+01 
 6.300000000000e-05  3.555465713297e+00  9.922461481051e-01  5.867621275324e-02 -1.828822991204e+01 
 6.400000000000e-05  3.524823183770e+00  1.000097206498e+00  5.869992741530e-02 -1.839537455216e+01 
 6.500000000000e-05  3.494134672471e+00  1.007728482453e+00  5.872277481938e-02 -1.849789082176e+01 
 6.600000000000e-05  3.463405897737e+00  1.015141997620e+00  5.874478155186e-02 -1.859583087599e+01 
 6.700000000000e-05  3.432642499314e+00  1.022339779199e+00  5.876597288127e-02 -1.868924684254e+01 
 6.800000000000e-05  3.401850038606e+00  1.029323859517e+00  5.878637284391e-02 -1.877819081358e+01 
 6.900000000000e-05  3.371033998930e+00  1.036096275634e+00  5.880600432249e-02 -1.886271483783e+01 
 7.000000000000e-05  3.340199837189e+00  1.042660453260e+00  5.882489396653e-02 -1.894289963409e+01 
 7.100000000000e-05  3.309352715339e+00  1.049015446812e+00  5.884305202260e-02 -1.901873498779e+01 
 7.200000000000e-05  3.278498032530e+00  1.055165122002e+00  5.886050475561e-02 -1.909031061269e+01 
 7.300000000000e-05  3.247640929245e+00  1.061111320641e+00  5.887727037422e-02 -1.915767389967e+01 
 7.400000000000e-05  3.216786502224e+00  1.066856097415e+00  5.889336697590e-02 -1.922087656281e+01 
 7.500000000000e-05  3.185939772089e+00  1.072401509504e+00  5.890881186521e-02 -1.927997023012e+01 
 7.600000000000e-05  3.155105683402e+00  1.077749616119e+00  5.892362159939e-02 -1.933500643400e+01 
 7.700000000000e-05  3.124289104983e+00  1.082902478132e+00  5.893781203046e-02 -1.938603660421e+01 
 7.800000000000e-05  3.093494830240e+00  1.087862157717e+00  5.895139834490e-02 -1.943311206100e+01 
 7.900000000000e-05  3.062727577508e+00  1.092630717994e+00  5.896439510017e-02 -1.947628400839e+01 
 8.000000000000e-05  3.031991990389e+00  1.097210222678e+00  5.897681625888e-02 -1.951560352752e+01 
 8.100000000000e-05  3.001292638104e+00  1.101602735735e+00  5.898867522091e-02 -1.955112157015e+01 
 8.200000000000e-05  2.970634015855e+00  1.105810321041e+00  5.899998485306e-02 -1.958288895227e+01 
 8.300000000000e-05  2.940020545186e+00  1.109835042046e+00  5.901075751688e-02 -1.961095634780e+01 
 8.400000000000e-05  2.909456574357e+00  1.113678961443e+00  5.902100509499e-02 -1.963537428246e+01 
 8.500000000000e-05  2.878946378720e+00  1.117344140844e+00  5.903073901520e-02 -1.965619312769e+01 
 8.600000000000e-05  2.848494161107e+00  1.120832640461e+00  5.903997027349e-02 -1.967346309474e+01 
 8.700000000000e-05  2.818104052216e+00  1.124146518785e+00  5.904870945572e-02 -1.968723422883e+01 
 8.800000000000e-05  2.787780111010e+00  1.127287832280e+00  5.905696675739e-02 -1.969755640346e+01 
 8.900000000000e-05  2.757526325122e+00  1.130258635077e+00  5.906475200289e-02 -1.970447931477e+01 
 9.000000000000e-05  2.727346611258e+00  1.133060978670e+00  5.907207466297e-02 -1.970805247611e+01 
 9.100000000000e-05  2.697244815613e+00  1.135696911623e+00  5.907894387198e-02 -1.970832521262e+01 
 9.200000000000e-05  2.667224714294e+00  1.138168479275e+00  5.908536844324e-02 -1.970534665600e+01 
 9.300000000000e-05  2.637290013737e+00  1.140477723461e+00  5.909135688405e-02 -1.969916573932e+01 
 9.400000000000e-05  2.607444351141e+00  1.142626682219e+00  5.909691740975e-02 -1.968983119198e+01 
 9.500000000000e-05  2.577691294903e+00  1.144617389525e+00  5.910205795688e-02 -1.967739153478e+01 
 9.600000000000e-05  2.548034345054e+00  1.146451875014e+00  5.910678619559e-02 -1.966189507509e+01 
 9.700000000000e-05  2.518476933707e+00  1.148132163711e+00  5.911110954187e-02 -1.964338990210e+01 
 9.800000000000e-05  2.489022425501e+00  1.149660275775e+00  5.911503516818e-02 -1.962192388222e+01 
 9.900000000000e-05  2.459674118057e+00  1.151038226235e+00  5.911857001425e-02 -1.959754465453e+01 
 1.000000000000e-04  2.430435242433e+00  1.152268024640e+00  5.912172079694e-02 -1.957029962643e+01 
 1.010000000000e-04  2.401308963583e+00  1.153351670696e+00  5.912449400899e-02 -1.954023596951e+01 
 1.020000000000e-04  2.372298380825e+00  1.154291169516e+00  5.912689596790e-02 -1.950740061491e+01 
 1.030000000000e-04  2.343406528318e+00  1.155088511602e+00  5.912893277332e-02 -1.947184024920e+01 
 1.040000000000e-04  2.314636375523e+00  1.155745681973e+00  5.913061033988e-02 -1.943360131074e+01 
 1.050000000000e-04  2.285990827683e+00  1.156264659492e+00  5.913193440305e-02 -1.939272998561e+01 
 1.060000000000e-04  2.257472726304e+00  1.156647416372e+00  5.913291052602e-02 -1.934927220389e+01 
 1.070000000000e-04  2.229084633763e+00  1.156896114673e+00  5.913354460823e-02 -1.930327731552e+01 
 1.080000000000e-04  2.200830582861e+00  1.157011432947e+00  5.913383862712e-02 -1.925476665156e+01 
 1.090000000000e-04  2.172711253425e+00  1.156997300082e+00  5.913380271039e-02 -1.920382269327e+01 
 1.100000000000e-04  2.144730108737e+00  1.156854763458e+00  5.913343951395e-02 -1.915047336837e+01 
 1.110000000000e-04  2.116889678650e+00  1.156585757915e+00  5.913275383493e-02 -1.909476326837e+01 
 1.120000000000e-04  2.089192432484e+00  1.156192210415e+00  5.913175033512e-02 -1.903673671235e+01 
 1.130000000000e-04  2.061640779270e+00  1.155676039659e+00  5.913043354585e-02 -1.897643773939e+01 
 1.140000000000e-04  2.034237068242e+00  1.155039155891e+00  5.912880787259e-02 -1.891391010553e+01 
 1.150000000000e-04  2.006983589350e+00  1.154283460713e+00  5.912687759997e-02 -1.884919728077e+01 
 1.160000000000e-04  1.979882573758e+00  1.153410846902e+00  5.912464689627e-02 -1.878234244625e+01 
 1.170000000000e-04  1.952936194365e+00  1.152423198228e+00  5.912211981750e-02 -1.871338849145e+01 
 1.180000000000e-04  1.926146566302e+00  1.151322389287e+00  5.911930031156e-02 -1.864237801148e+01 
 1.190000000000e-04  1.899515747459e+00  1.150110285321e+00  5.911619222253e-02 -1.856935330456e+01 
 1.200000000000e-04  1.873045738988e+00  1.148788742060e+00  5.911279929387e-02 -1.849435636943e+01 
 1.210000000000e-04  1.846738485828e+00  1.147359605553e+00  5.910912517241e-02 -1.841742890297e+01 
 1.220000000000e-04  1.820595877218e+00  1.145824712016e+00  5.910517341182e-02 -1.833861229785e+01 
 1.230000000000e-04  1.794619747217e+00  1.144185887672e+00  5.910094747558e-02 -1.825794764029e+01 
 1.240000000000e-04  1.768811875227e+00  1.142444948603e+00  5.909645074052e-02 -1.817547570787e+01 
 1.250000000000e-04  1.743173986513e+00  1.140603700605e+00  5.909168649965e-02 -1.809123696744e+01 
 1.260000000000e-04  1.717707752725e+00  1.138663939042e+00  5.908665796508e-02 -1.800527157314e+01 
 1.270000000000e-04  1.692414792425e+00  1.136627448709e+00  5.908136827095e-02 -1.791761936446e+01 
 1.280000000000e-04  1.667296671609e+00  1.134496003696e+00  5.907582047596e-02 -1.782831986440e+01 
 1.290000000000e-04  1.642354904233e+00  1.132271367259e+00  5.907001756609e-02 -1.773741227770e+01 
 1.300000000000e-04  1.617590952741e+00  1.129955291689e+00  5.906396245705e-02 -1.764493548914e+01 
 1.310000000000e-04  1.593006228593e+00  1.127549518190e+00  5.905765799641e-02 -1.755092806198e+01 
 1.320000000000e-04  1.568602092786e+00  1.125055776760e+00  5.905110696637e-02 -1.745542823636e+01 
 1.330000000000e-04  1.544379856391e+00  1.122475786069e+00  5.904431208569e-02 -1.735847392791e+01 
 1.340000000000e-04  1.520340781075e+00  1.119811253355e+00  5.903727601169e-02 -1.726010272632e+01 
 1.350000000000e-04  1.496486079629e+00  1.117063874305e+00  5.903000134264e-02 -1.716035189404e+01 
 1.360000000000e-04  1.472816916503e+00  1.114235332956e+00  5.902249061937e-02 -1.705925836506e+01 
 1.370000000000e-04  1.449334408328e+00  1.111327301589e+00  5.901474632751e-02 -1.695685874373e+01 
 1.380000000000e-04  1.426039624446e+00  1.108341440630e+00  5.900677089914e-02 -1.685318930371e+01 
 1.390000000000e-04  1.402933587441e+00  1.105279398555e+00  5.899856671446e-02 -1.674828598688e+01 
 1.400000000000e-04  1.380017273668e+00  1.102142811801e+00  5.899013610387e-02 -1.664218440244e+01 
 1.410000000000e-04  1.357291613775e+00  1.098933304671e+00  5.898148134912e-02 -1.653491982602e+01 
 1.420000000000e-04  1.334757493236e+00  1.095652489251e+00  5.897260468535e-02 -1.642652719884e+01 
 1.430000000000e-04  1.312415752879e+00  1.092301965332e+00  5.896350830239e-02 -1.631704112699e+01 
 1.440000000000e-04  1.290267189406e+00  1.088883320323e+00  5.895419434641e-02 -1.620649588074e+01 
 1.450000000000e-04  1.268312555928e+00  1.085398129181e+00  5.894466492115e-02 -1.609492539392e+01 
 1.460000000000e-04  1.246552562482e+00  1.081847954338e+00  5.893492208949e-02 -1.598236326337e+01 
 1.470000000000e-04  1.224987876563e+00  1.078234345627e+00  5.892496787475e-02 -1.586884274843e+01 
 1.480000000000e-04  1.203619123641e+00  1.074558840221e+00  5.891480426205e-02 -1.575439677055e+01 
 1.490000000000e-04  1.182446887690e+00  1.070822962566e+00  5.890443319949e-02 -1.563905791291e+01 
 1.500000000000e-04  1.161471711704e+00  1.067028224323e+00  5.889385659941e-02 -1.552285842010e+01 
 1.510000000000e-04  1.140694098222e+00  1.063176124308e+00  5.888307633972e-02 -1.540583019792e+01 
 1.520000000000e-04  1.120114509847e+00  1.059268148441e+00  5.887209426482e-02 -1.528800481313e+01 
 1.530000000000e-04  1.099732974871e+00  1.055305858732e+00  5.886091253505e-02 -1.516941462016e+01 
 1.540000000000e-04  1.079550666870e+00  1.051290533537e+00  5.884953222978e-02 -1.505008817995e+01 
 1.550000000000e-04  1.059567537639e+00  1.047223713204e+00  5.883795545587e-02 -1.493005726050e+01 
 1.560000000000e-04  1.039783894980e+00  1.043106830765e+00  5.882618393304e-02 -1.480935205472e+01 
 1.570000000000e-04  1.020200009561e+00  1.038941306926e+00  5.881421935521e-02 -1.468800243341e+01 
 1.580000000000e-04  1.000816115205e+00  1.034728549235e+00  5.880206338924e-02 -1.456603792866e+01 
 1.590000000000e-04  9.816324094000e-01  1.030469952047e+00  5.878971767579e-02 -1.444348773385e+01 
 1.600000000000e-04  9.626490538076e-01  1.026166896482e+00  5.877718383053e-02 -1.432038070391e+01 
 1.610000000000e-04  9.438661747666e-01  1.021820750402e+00  5.876446344487e-02 -1.419674535565e+01 
 1.620000000000e-04  9.252838638006e-01  1.017432868382e+00  5.875155808674e-02 -1.407260986808e+01 
 1.630000000000e-04  9.069021781200e-01  1.013004591687e+00  5.873846930166e-02 -1.394800208286e+01 
 1.640000000000e-04  8.887211411234e-01  1.008537248249e+00  5.872519861358e-02 -1.382294950475e+01 
 1.650000000000e-04  8.707407428968e-01  1.004032152648e+00  5.871174752543e-02 -1.369747930209e+01 
 1.660000000000e-04  8.529609407105e-01  9.994906060987e-01  5.869811752052e-02 -1.357161830744e+01 
 1.670000000000e-04  8.353816595154e-01  9.949138964309e-01  5.868431006257e-02 -1.344539301807e+01 
 1.680000000000e-04  8.180027924348e-01  9.903032980823e-01  5.867032659704e-02 -1.331882959669e+01 
 1.690000000000e-04  8.008242012566e-01  9.856600720875e-01  5.865616855189e-02 -1.319195387214e+01 
 1.700000000000e-04  7.838457169210e-01  9.809854660703e-01  5.864183733796e-02 -1.306479134009e+01 
 1.710000000000e-04  7.670671400084e-01  9.762807142410e-01  5.862733434998e-02 -1.293736716387e+01 
 1.720000000000e-04  7.504882412225e-01  9.715470373918e-01  5.861266096721e-02 -1.280970617525e+01 
 1.730000000000e-04  7.341087618734e-01  9.667856428986e-01  5.859781855433e-02 -1.268183287536e+01 
 1.740000000000e-04  7.179284143564e-01  9.619977247213e-01  5.858280846165e-02 -1.255377143555e+01 
 1.750000000000e-04  7.019468826297e-01  9.571844634096e-01  5.856763202646e-02 -1.242554569839e+01 
 1.760000000000e-04  6.861638226890e-01  9.523470261085e-01  5.855229057313e-02 -1.229717917861e+01 
 1.770000000000e-04  6.705788630399e-01  9.474865665674e-01  5.853678541417e-02 -1.216869506417e+01 
 1.780000000000e-04  6.551916051677e-01  9.426042251504e-01  5.852111785064e-02 -1.204011621733e+01 
 1.790000000000e-04  6.400016240043e-01  9.377011288495e-01  5.850528917277e-02 -1.191146517572e+01 
 1.800000000000e-04  6.250084683932e-01  9.327783912986e-01  5.848930066101e-02 -1.178276415353e+01 
 1.810000000000e-04  6.102116615507e-01  9.278371127892e-01  5.847315358605e-02 -1.165403504262e+01 
 1.820000000000e-04  5.956107015261e-01  9.228783802892e-01  5.845684920994e-02 -1.152529941384e+01 
 1.830000000000e-04  5.812050616572e-01  9.179032674647e-01  5.844038878630e-02 -1.139657851817e+01 
 1.840000000000e-04  5.669941910247e-01  9.129128347028e-01  5.842377356145e-02 -1.126789328809e+01 
 1.850000000000e-04  5.529775149031e-01  9.079081291352e-01  5.840700477431e-02 -1.113926433883e+01 
 1.860000000000e-04  5.391544352083e-01  9.028901846649e-01  5.839008365776e-02 -1.101071196979e+01 
 1.870000000000e-04  5.255243309433e-01  8.978600219935e-01  5.837301143863e-02 -1.088225616585e+01 
 1.880000000000e-04  5.120865586407e-01  8.928186486517e-01  5.835578933865e-02 -1.075391659884e+01 
 1.890000000000e-04  4.988404528016e-01  8.877670590308e-01  5.833841857465e-02 -1.062571262895e+01 
 1.900000000000e-04  4.857853263323e-01  8.827062344153e-01  5.832090035968e-02 -1.049766330623e+01 
 1.910000000000e-04  4.729204709783e-01  8.776371430196e-01  5.830323590305e-02 -1.036978737205e+01 
 1.920000000000e-04  4.602451577542e-01  8.725607400227e-01  5.828542641135e-02 -1.024210326069e+01 
 1.930000000000e-04  4.477586373713e-01  8.674779676087e-01  5.826747308861e-02 -1.011462910086e+01 
 1.940000000000e-04  4.354601406622e-01  8.623897550059e-01  5.824937713713e-02 -9.987382717299e+00 
 1.950000000000e-04  4.233488790020e-01  8.572970185287e-01  5.823113975800e-02 -9.860381632378e+00 
 1.960000000000e-04  4.114240447266e-01  8.522006616215e-01  5.821276215159e-02 -9.733643067761e+00 
 1.970000000000e-04  3.996848115476e-01  8.471015749036e-01  5.819424551814e-02 -9.607183946048e+00 
 1.980000000000e-04  3.881303349648e-01  8.420006362163e-01  5.817559105839e-02 -9.481020892479e+00 
 1.990000000000e-04  3.767597526740e-01  8.368987106709e-01  5.815679997394e-02 -9.355170236640e+00 
 2.000000000000e-04  3.655721849739e-01  8.317966506994e-01  5.813787346818e-02 -9.229648014200e+00 
 2.010000000000e-04  3.545667351669e-01  8.266952961059e-01  5.811881274641e-02 -9.104469968675e+00 
 2.020000000000e-04  3.437424899598e-01  8.215954741208e-01  5.809961901676e-02 -8.979651553206e+00 
 2.030000000000e-04  3.330985198585e-01  8.164979994553e-01  5.808029349040e-02 -8.855207932362e+00 
 2.040000000000e-04  3.226338795612e-01  8.114036743591e-01  5.806083738250e-02 -8.731153983966e+00 
 2.050000000000e-04  3.123476083476e-01  8.063132886796e-01  5.804125191248e-02 -8.607504300939e+00 
 2.060000000000e-04  3.022387304647e-01  8.012276199219e-01  5.802153830478e-02 -8.484273193161e+00 
 2.070000000000e-04  2.923062555104e-01  7.961474333130e-01  5.800169778931e-02 -8.361474689358e+00 
 2.080000000000e-04  2.825491788117e-01  7.910734818662e-01  5.798173160207e-02 -8.239122538999e+00 
 2.090000000000e-04  2.729664818013e-01  7.860065064484e-01  5.796164098587e-02 -8.117230214217e+00 
 2.100000000000e-04  2.635571323907e-01  7.809472358510e-01  5.794142719048e-02 -7.995810911747e+00 
 2.110000000000e-04  2.543200853391e-01  7.758963868616e-01  5.792109147383e-02 -7.874877554869e+00 
 2.120000000000e-04  2.452542826195e-01  7.708546643400e-01  5.790063510241e-02 -7.754442795391e+00 
 2.130000000000e-04  2.363586537812e-01  7.658227612969e-01  5.788005935158e-02 -7.634519015616e+00 
 2.140000000000e-04  2.276321163094e-01  7.608013589767e-01  5.785936550658e-02 -7.515118330350e+00 
 2.150000000000e-04  2.190735759809e-01  7.557911269433e-01  5.783855486306e-02 -7.396252588906e+00 
 2.160000000000e-04  2.106819272164e-01  7.507927231716e-01  5.781762872798e-02 -7.277933377131e+00 
 2.170000000000e-04  2.024560534299e-01  7.458067941431e-01  5.779658841973e-02 -7.160172019439e+00 
 2.180000000000e-04  1.943948273743e-01  7.408339749480e-01  5.777543526956e-02 -7.042979580859e+00 
 2.190000000000e-04  1.864971114838e-01  7.358748893927e-01  5.775417062198e-02 -6.926366869089e+00 
 2.200000000000e-04  1.787617582130e-01  7.309301501168e-01  5.773279583560e-02 -6.810344436561e+00 
 2.210000000000e-04  1.711876103723e-01  7.260003587165e-01  5.771131228396e-02 -6.694922582515e+00 
 2.220000000000e-04  1.637735014603e-01  7.210861058784e-01  5.768972135652e-02 -6.580111355080e+00 
 2.230000000000e-04  1.565182559932e-01  7.161879715261e-01  5.766802445976e-02 -6.465920553359e+00 
 2.240000000000e-04  1.494206898298e-01  7.113065249773e-01  5.764622301784e-02 -6.352359729515e+00 
 2.250000000000e-04  1.424796104945e-01  7.064423251175e-01  5.762431847416e-02 -6.239438190864e+00 
 2.260000000000e-04  1.356938174964e-01  7.015959205911e-01  5.760231229236e-02 -6.127165001969e+00 
 2.270000000000e-04  1.290621026453e-01  6.967678500112e-01  5.758020595767e-02 -6.015548986731e+00 
 2.280000000000e-04  1.225832503643e-01  6.919586421935e-01  5.755800097864e-02 -5.904598730474e+00 
 2.290000000000e-04  1.162560380005e-01  6.871688164167e-01  5.753569888862e-02 -5.794322582024e+00 
 2.300000000000e-04  1.100792361308e-01  6.823988827132e-01  5.751330124741e-02 -5.684728655785e+00 
 2.310000000000e-04  1.040516088666e-01  6.776493421951e-01  5.749080964399e-02 -5.575824833799e+00 
 2.320000000000e-04  9.817191415493e-02  6.729206874226e-01  5.746822569818e-02 -5.467618767780e+00 
 2.330000000000e-04  9.243890407643e-02  6.682134028176e-01  5.744555106381e-02 -5.360117881144e+00 
 2.340000000000e-04  8.685132514175e-02  6.635279651342e-01  5.742278743156e-02 -5.253329371010e+00 
 2.350000000000e-04  8.140791858478e-02  6.588648439891e-01  5.739993653235e-02 -5.147260210156e+00 
 2.360000000000e-04  7.610742065424e-02  6.542245024674e-01  5.737700014141e-02 -5.041917148951e+00 
 2.370000000000e-04  7.094856290288e-02  6.496073978091e-01  5.735398008281e-02 -4.937306717244e+00 
 2.380000000000e-04  6.593007247508e-02  6.450139821925e-01  5.733087823450e-02 -4.833435226193e+00 
 2.390000000000e-04  6.105067239308e-02  6.404447036252e-01  5.730769653461e-02 -4.730308770027e+00 
 2.400000000000e-04  5.630908184204e-02  6.359000069619e-01  5.728443698789e-02 -4.627933227752e+00 
 2.410000000000e-04  5.170401645430e-02  6.313803350646e-01  5.726110167383e-02 -4.526314264757e+00 
 2.420000000000e-04  4.723418859335e-02  6.268861301237e-01  5.723769275615e-02 -4.425457334320e+00 
 2.430000000000e-04  4.289830763809e-02  6.224178351672e-01  5.721421249244e-02 -4.325367679012e+00 
 2.440000000000e-04  3.869508026768e-02  6.179758957758e-01  5.719066324673e-02 -4.226050331951e+00 
 2.450000000000e-04  3.462321074795e-02  6.135607620375e-01  5.716704750380e-02 -4.127510117913e+00 
 2.460000000000e-04  3.068140121977e-02  6.091728907658e-01  5.714336788439e-02 -4.029751654267e+00 
 2.470000000000e-04  2.686835199050e-02  6.048127480170e-01  5.711962716371e-02 -3.932779351697e+00 
 2.480000000000e-04  2.318276182919e-02  6.004808119386e-01  5.709582829294e-02 -3.836597414710e+00 
 2.490000000000e-04  1.962332826677e-02  5.961775759838e-01  5.707197442269e-02 -3.741209841870e+00 
 2.500000000000e-04  1.618874790222e-02  5.919035525286e-01  5.704806893066e-02 -3.646620425740e+00 
 2.510000000000e-04  1.287771671601e-02  5.876592769268e-01  5.702411545270e-02 -3.552832752492e+00 
 2.520000000000e-04  9.688930392326e-03  5.834453120341e-01  5.700011791779e-02 -3.459850201146e+00 
 2.530000000000e-04  6.621084651345e-03  5.792622532310e-01  5.697608058886e-02 -3.367675942385e+00 
 2.540000000000e-04  3.672875593400e-03  5.751107339632e-01  5.695200810566e-02 -3.276312936919e+00 
 2.550000000000e-04  8.430000565183e-04  5.709914318080e-01  5.692790553622e-02 -3.185763933342e+00 
 2.560000000000e-04 -1.869844010799e-03  5.669050750553e-01  5.690377843058e-02 -3.096031465436e+00 
 2.570000000000e-04 -4.466957159873e-03  5.628524497712e-01  5.687963288209e-02 -3.007117848894e+00 
 2.580000000000e-04 -6.949638033524e-03  5.588344072777e-01  5.685547559245e-02 -2.919025177412e+00 
 2.590000000000e-04 -9.319182937574e-03  5.548518719399e-01  5.683131394214e-02 -2.831755318140e+00 
 2.600000000000e-04 -1.157688539091e-02  5.509058491038e-01  5.680715606463e-02 -2.745309906462e+00 
